chain;generation;mvalue
1;0;0.35714285714285715
1;1;0.35714285714285715
1;2;0.35714285714285715
1;3;0.35714285714285715
1;4;0.37037037037037035
1;5;0.37037037037037035
1;6;0.3333333333333333
1;7;0.3333333333333333
1;8;0.3333333333333333
1;9;0.3333333333333333
1;10;0.3333333333333333
2;0;0.35714285714285715
2;1;0.35714285714285715
2;2;0.35714285714285715
2;3;0.35714285714285715
2;4;0.35714285714285715
2;5;0.35714285714285715
2;6;0.35714285714285715
2;7;0.35714285714285715
2;8;0.35714285714285715
2;9;0.39285714285714285
2;10;0.39285714285714285
3;0;0.35714285714285715
3;1;0.35714285714285715
3;2;0.35714285714285715
3;3;0.35714285714285715
3;4;0.37037037037037035
3;5;0.38461538461538464
3;6;0.38461538461538464
3;7;0.37037037037037035
3;8;0.37037037037037035
3;9;0.34615384615384615
3;10;0.2962962962962963
4;0;0.35714285714285715
4;1;0.35714285714285715
4;2;0.35714285714285715
4;3;0.35714285714285715
4;4;0.2857142857142857
4;5;0.32142857142857145
4;6;0.3333333333333333
4;7;0.3333333333333333
4;8;0.3333333333333333
4;9;0.2857142857142857
4;10;0.32142857142857145
5;0;0.35714285714285715
5;1;0.35714285714285715
5;2;0.35714285714285715
5;3;0.35714285714285715
5;4;0.39285714285714285
5;5;0.39285714285714285
5;6;0.42857142857142855
5;7;0.42857142857142855
5;8;0.39285714285714285
5;9;0.39285714285714285
5;10;0.39285714285714285
6;0;0.35714285714285715
6;1;0.35714285714285715
6;2;0.35714285714285715
6;3;0.35714285714285715
6;4;0.35714285714285715
6;5;0.35714285714285715
6;6;0.35714285714285715
6;7;0.35714285714285715
6;8;0.35714285714285715
6;9;0.39285714285714285
6;10;0.39285714285714285
7;0;0.35714285714285715
7;1;0.35714285714285715
7;2;0.35714285714285715
7;3;0.35714285714285715
7;4;0.35714285714285715
7;5;0.35714285714285715
7;6;0.35714285714285715
7;7;0.35714285714285715
7;8;0.35714285714285715
7;9;0.35714285714285715
7;10;0.35714285714285715
8;0;0.35714285714285715
8;1;0.37037037037037035
8;2;0.3333333333333333
8;3;0.3333333333333333
8;4;0.3333333333333333
8;5;0.3333333333333333
8;6;0.25
8;7;0.25
8;8;0.25
8;9;0.25
8;10;0.25
9;0;0.35714285714285715
9;1;0.35714285714285715
9;2;0.35714285714285715
9;3;0.39285714285714285
9;4;0.39285714285714285
9;5;0.39285714285714285
9;6;0.39285714285714285
9;7;0.39285714285714285
9;8;0.39285714285714285
9;9;0.39285714285714285
9;10;0.39285714285714285
10;0;0.35714285714285715
10;1;0.35714285714285715
10;2;0.35714285714285715
10;3;0.35714285714285715
10;4;0.35714285714285715
10;5;0.35714285714285715
10;6;0.32142857142857145
10;7;0.32142857142857145
10;8;0.32142857142857145
10;9;0.32142857142857145
10;10;0.2857142857142857
11;0;0.35714285714285715
11;1;0.35714285714285715
11;2;0.35714285714285715
11;3;0.35714285714285715
11;4;0.32142857142857145
11;5;0.32142857142857145
11;6;0.32142857142857145
11;7;0.32142857142857145
11;8;0.32142857142857145
11;9;0.32142857142857145
11;10;0.32142857142857145
12;0;0.35714285714285715
12;1;0.35714285714285715
12;2;0.37037037037037035
12;3;0.38461538461538464
12;4;0.38461538461538464
12;5;0.38461538461538464
12;6;0.34615384615384615
12;7;0.3076923076923077
12;8;0.3076923076923077
12;9;0.34615384615384615
12;10;0.32
13;0;0.35714285714285715
13;1;0.35714285714285715
13;2;0.35714285714285715
13;3;0.35714285714285715
13;4;0.35714285714285715
13;5;0.35714285714285715
13;6;0.35714285714285715
13;7;0.35714285714285715
13;8;0.35714285714285715
13;9;0.35714285714285715
13;10;0.35714285714285715
14;0;0.35714285714285715
14;1;0.35714285714285715
14;2;0.35714285714285715
14;3;0.25
14;4;0.25925925925925924
14;5;0.25925925925925924
14;6;0.25925925925925924
14;7;0.25925925925925924
14;8;0.25925925925925924
14;9;0.25
14;10;0.32142857142857145
15;0;0.35714285714285715
15;1;0.35714285714285715
15;2;0.35714285714285715
15;3;0.35714285714285715
15;4;0.35714285714285715
15;5;0.35714285714285715
15;6;0.35714285714285715
15;7;0.3333333333333333
15;8;0.34615384615384615
15;9;0.38461538461538464
15;10;0.38461538461538464
