;0.0;0.167;0.333;0.5;0.667;0.833;1.0
0.0;0.8648648648648649;0.13513513513513514;0.0;0.0;0.0;0.0;0.0
0.167;0.14705882352941177;0.6764705882352942;0.17647058823529413;0.0;0.0;0.0;0.0
0.333;0.08333333333333333;0.1111111111111111;0.5833333333333334;0.19444444444444445;0.027777777777777776;0.0;0.0
0.5;0.047619047619047616;0.047619047619047616;0.38095238095238093;0.42857142857142855;0.09523809523809523;0.0;0.0
0.667;0.0;0.1875;0.25;0.1875;0.25;0.125;0.0
0.833;0.0;0.0625;0.0;0.0625;0.1875;0.5;0.1875
1.0;0.00909090909090909;0.0;0.00909090909090909;0.02727272727272727;0.045454545454545456;0.14545454545454545;0.7636363636363637
