jal,rok,jal bu,jal fu,jal tu,rok be,rok fe,rok te,jald,rokd,jald bu,jald fu,jald tu,rokd be,rokd fe,rokd te
jal,rok,jal bu,jal fu,jal tu,rok be,rok fe,rok te,jald,rokd,jald bu,jald fu,jald tu,rokd be,rokd fe,rokd te
jal,rok,jal bu,jal tu,jal tu,rok be,rok fe,rok fe,jald,rokd,jal bu,jald fu,jald tu,rokd be,rokd tu,rokd fe
jal,rok,jal bu,jal fe,jal fe,rok be,rok tu,rok fe,jald,rokd,jald bu,jald tu,jald fu,rokd be,rokd tu,rokd fe
jal,rok,jal bu,jal fe,jal fe,rok be,rok tu,rok fe,jald,rokd,jald bu,jald fe,jald fu,rokd,rokd tu,rokd fe
jal,rok,jal bu,jal tu,jal fu,rok be,rok tu,rok fe,jald,rokd,jald,jald tu,jald fu,rokd be,rokd tu,rokd fe
rok,jal,rok bu,rok tu,rok fe,jal fe,jal tu,jal fe,rokd,jald,rokd bu,rokd tu,rokd fe,jald bu,jald tu,jald fe
rok,jal,rok bu,rok tu,rok fe,jal bu,jal tu,jal fe,rokd,jald,rokd bu,rokd tu,rokd fe,jald bu,jald tu,jald fe
rok,jal,rok bu,rok tu,rok fe,jal bu,jal tu,jal fe,rokd,jald,rokd bu,rokd tu,rokd fe,jald bu,jald,jald fe
rok,jal,rok bu,rok tu,rok fe,jal bu,jal tu,jal fe,rokd,jald,rokd bu,rokd tu,rokd fe,jald bu,jald,jald fe
rok,jal,rok tu,rok tu,rok fe,jal bu,jal tu,jal fe,rokd,jald,rokd bu,rok tu,rok fe,jald,jald,jald fe
