dig,ker,dig ho,dig to,dig po,ker hu,ker tu,ker pu,digf,kerf,digf ho,digf to,digf po,kerf hu,kerf tu,kerf pu
digf,ker,dig ho,dig po,dig po,ker hu,fer tu,ker pu,digf,kerf,digf ho,digf to,digf po,kerf hu,kerf tu,kerf pu
dig,ker,dig ho,dig to,dig po,ker tu,ker to,ker pu,digf,kerf,digf ho,digf to,digf po,kerf hu,fer to,kerf po
dig,ker,dig ho,dig to,dig po,ker ho,ker to,ker po,digf,kerf,digf hu,digf to,digf po,kerf hu,kerf to,fer po
dig,ker,dig hu,digf to,dig po,ker hu,ker to,kerf po,digf hu,kerf hu,digf hu,digf to,digf po,kerf,kerf po,kerf po
dig,ker,dig hu,dig tu,dig po,kerf,ker to,kerf po,digf,kerf hu,digf hu,digf to,digf po,kerf,kerf to,kerf hu
dig,ker,dig hu,dig tu,dig po,kerf,ker to,kerf po,digf,kerf hu,digf hu,digf tu,digf po,kerf,kerf to,kerf po
dig,ker,dig hu,dig tu,dig po,kerf,kerf to,kerf po,digf,kerf hu,digf hu,digf tu,digf po,kerf hu,kerf to,kerf po
dig,ker,dig hu,dig tu,dig po,kerf,kerf to,kerf po,digf,kerf hu,digf hu,digf tu,digf po,kerf hu,kerf to,kerf po
dig,ker,dig hu,dig tu,dig po,kerf,kerf to,kerf po,digf,kerf hu,digf hu,digf to,digf po,kerf hu,kerf tu,kerf po
dig,ker,dig hu,dig tu,dig po,kerf,kerf to,kerf po,digf,kerf,digf hu,digf to,digf po,kerf hu,kerf to,kerf po
