kig,tab,kig zo,kig mo,kig lo,tab zu,tab mu,tab lu,kigc,tabc,kigc zo,kigc mo,kigc lo,tabc zu,tabc mu,tabc lu
kig,tab,kig zo,kig mo,kig lo,tab zu,tab mu,tab lo,kigc,tabc,kigc zo,kigc mo,kig lo,tabc zu,tabc mu,tabc lu
kig,tab,kig zu,kig mu,kig lo,tab zu,tab mu,tab lo,kigc,tabc,kig zu,kigc mo,kigc lo,tabc zu,tabc mo,tabc lo
kig,tab,kig zu,kig mo,kig lo,tab zu,tab mu,tab lo,kigc,tabc,kigc zu,kigc mo,kigc lo,tabc zu,tabs mo,tabc lo
kig,tab,kig zu,kig mo,kig lo,tab zu,tab mo,tab lo,kigc,tabc zu,kigc zu,kigc mo,kigc lo,tabc zu,tabc mo,tabc lo
kig,tab,kig zu,kig mo,kig lo,tab zu,tab mo,tab lo,kigc,tabc zu,kigc zu,kigc mo,kigc lo,tabc zu,tabc mo,tabc lo
kig,tab,kig zu,kig mo,kig lo,tab zu,tab mo,kig lo,kigc,tabc zu,kigc zu,kigc mo,kigc lo,tabc zu,tabc mo,tabc lo
kig,tab,kig zu,kig mo,kig lo,tab zu,tab mo,kig lo,kigc,tabc zu,kigc zu,kigc mo,kigc lo,tabc zu,tabc mo,tabc lo
kig,tab,kig zu,kig mo,kig lo,tab zu,tab mo,kig lo,kigc,tab zu,kigc zu,kigc mo,kigc lo,tabc zu,tabc mo,tabc lo
kig,tab,kig zu,kig mo,kig lo,tab zu,tab mo,kig lo,kigc,tabc,kigc zu,kigc mo,kigc lo,tabc zu,tabc mo,kig lo
kig,tab,kig zu,kig mo,kig lo,tab zu,tab mo,kig lo,kigc,tabc,kigc zu,kigc mo,kigc lo,tabc zu,tabc mo,kig lo
