kig,tab,kig zo,kig mo,kig lo,tab zu,tab mu,tab lu,kigc,tabc,kigc zo,kigc mo,kigc lo,tabc zu,tabc mu,tabc lu
kig,tab,kig zo,kig mo,kig lo,tab zu,tab mu,tab lo,kigc,tabc,kigc zo,kigc mo,kigc lo,tabc zu,tabc mu,tabc lu
kig,tab,kig lo,kig mo,kig lo,tab zu,tab mu,tab lu,kigc,tabc,kigc zo,kigc mo,kigc lo,tabc zu,tabc mu,tabc lu
kig,tab,kig zu,kig mo,kig lo,tab zu,tab mo,tab lu,kigc,tabc,kigc zu,kigc mo,kigc lo,tabc zu,tabc mu,tabc lo
kig,tab,kig zu,kig mo,kig lo,tab zu,tab mu,tab lu,kigc,tabc,kigc zu,kigc mo,kigc lo,tabc zu,tabc mu,tabc lu
kig,tab,kig zu,kig mo,kig lu,tab zu,tab mu,tab lo,kigc,tabc,kigc zu,kigc mo,kigc lu,tabc zu,tabc mo,tabc lu
kig,tab,kig zu,kig mu,kig lo,tab zu,tab mo,tab lo,kigc,tabc,kigc zu,kigc mu,kigc lu,tabc zu,tabc mo,tabc lu
kig,tab,kig zu,kig mo,kig lo,tab zu,tab mo,tab lo,kigc,tabc,kig zu,kigc mu,kigc lu,tabc zu,tabc mu,tabc lu
kig,tab,kig zu,kig mo,kig lo,tab zu,tab mo,tab lo,kigc,tabc,kigc zu,kigc mu,kigc lu,tabc zu,tabc mu,tabc lu
kig,tab,kig zu,kig mo,kig lo,tab zu,tab mo,tab lo,kigc,tabc,kigc zu,kigc mu,kigc lu,tabc zu,tabc mu,tabc lu
kig,tab,kig zu,kig mo,kig lo,tab zu,tab mo,tab lo,kigc,tabc,kig zu,kigs mu,kigc lu,tabc zu,tabc mu,tabc lu
