chain;generation;mvalue
31;1;0.0
31;2;0.0
31;3;0.0
31;4;0.0
31;5;-0.08333333333333337
31;6;0.0
31;7;0.08333333333333337
31;8;-0.08333333333333337
31;9;0.08333333333333337
31;10;0.0
32;1;0.0
32;2;0.0
32;3;0.0
32;4;0.0
32;5;0.0
32;6;0.0
32;7;-0.16666666666666663
32;8;0.0
32;9;-0.08333333333333337
32;10;0.25
33;1;0.0
33;2;0.0
33;3;0.0
33;4;0.0
33;5;0.0
33;6;-0.08333333333333337
33;7;0.0
33;8;0.08333333333333337
33;9;0.0
33;10;-0.08333333333333337
34;1;0.0
34;2;-0.08333333333333337
34;3;0.08333333333333337
34;4;-0.08333333333333337
34;5;0.0
34;6;-0.25
34;7;-0.16666666666666663
34;8;0.33333333333333337
34;9;-0.16666666666666674
34;10;-0.08333333333333326
35;1;0.0
35;2;0.0
35;3;0.0
35;4;0.0
35;5;0.0
35;6;0.0
35;7;0.0
35;8;0.0
35;9;0.0
35;10;0.0
36;1;0.0
36;2;-0.16666666666666663
36;3;0.08333333333333326
36;4;0.08333333333333337
36;5;0.0
36;6;0.0
36;7;0.0
36;8;0.0
36;9;0.0
36;10;-0.16666666666666663
37;1;0.0
37;2;0.0
37;3;-0.08333333333333337
37;4;0.08333333333333337
37;5;-0.08333333333333337
37;6;0.0
37;7;0.08333333333333337
37;8;-0.08333333333333337
37;9;0.08333333333333337
37;10;0.0
38;1;0.0
38;2;0.0
38;3;0.0
38;4;0.0
38;5;0.0
38;6;0.0
38;7;0.0
38;8;-0.08333333333333337
38;9;0.0
38;10;0.0
39;1;0.0
39;2;0.0
39;3;0.0
39;4;0.0
39;5;0.0
39;6;-0.08333333333333337
39;7;0.08333333333333337
39;8;0.0
39;9;-0.08333333333333337
39;10;0.08333333333333337
40;1;0.0
40;2;-0.16666666666666663
40;3;0.08333333333333326
40;4;0.0
40;5;0.08333333333333337
40;6;-0.08333333333333337
40;7;0.08333333333333337
40;8;0.0
40;9;0.0
40;10;-0.16666666666666663
41;1;0.0
41;2;-0.08333333333333337
41;3;0.08333333333333337
41;4;0.0
41;5;0.0
41;6;0.0
41;7;0.0
41;8;-0.16666666666666663
41;9;0.08333333333333326
41;10;0.0
42;1;0.0
42;2;-0.08333333333333337
42;3;0.08333333333333337
42;4;0.0
42;5;0.0
42;6;0.0
42;7;0.0
42;8;0.0
42;9;0.0
42;10;0.0
43;1;-0.08333333333333337
43;2;0.08333333333333337
43;3;0.0
43;4;0.0
43;5;-0.08333333333333337
43;6;-0.16666666666666663
43;7;0.08333333333333337
43;8;0.08333333333333326
43;9;0.0
43;10;0.0
44;1;0.0
44;2;0.0
44;3;-0.08333333333333337
44;4;-0.25
44;5;0.25
44;6;-0.16666666666666663
44;7;0.0
44;8;0.16666666666666663
44;9;0.08333333333333337
44;10;-0.16666666666666663
45;1;0.0
45;2;0.0
45;3;0.0
45;4;0.0
45;5;0.0
45;6;0.0
45;7;0.0
45;8;0.0
45;9;0.0
45;10;0.0
